data, pm25, pm10, o3, no2, so2, co,latitude,longitude,regiao
2019/7/10, 72, 36, 13, 15, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/11, 91, 46, 30, 21, 1, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/12, 124, 58, 30, 26, 1, 9,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/13, 121, 67, 34, 25, 2, 11,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/14, 127, 57, 31, 17, 2, 14,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/15, 147, 52, 30, 16, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/16, 114, 20, 14, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/17, 47, 25, 18, 12, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/18, 55, 23, 20, 9, 4, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/19, 46, 35, 18, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/20, 80, 31, 21, 12, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/21, 68, 29, 19, 10, 3, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/22, 84, 33, 17, 14, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/23, 69, 49, 20, 17, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/24, 84, 60, 27, 18, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/25, 110, 58, 28, 15, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/26, 92, 33, 22, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/27, 91, 34, 28, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/28, 76, 24, 28, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/29, 57, 29, 28, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/30, 61, 30, 22, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/31, 72, 38, 26, 17, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/1, 68, 36, 23, 16, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/2, 81, 45, 26, 13, 3, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/3, 82, 9, 20, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/4, 36, 10, 20, 3, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/5, 34, 12, 16, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/6, 37, 18, 18, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/7, 48, 24, 15, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/8, 56, 34, 22, 16, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/9, 65, 41, 37, 14, 4, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/10, 79, 40, 30, 16, 1, ,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/11, 77, 31, 28, 8, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/12, 80, 31, 27, 13, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/13, 80, 32, 18, 13, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/14, 82, 9, 19, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/15, 35, 19, 23, 10, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/16, 36, 32, 25, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/17, 71, 36, 27, 13, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/18, 79, 44, 39, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/19, 120, 16, 25, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/20, 47, 11, 13, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/21, 50, 13, 17, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/22, 41, 9, 20, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/23, 37, , 19, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/24, 34, 17, 24, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/25, 51, 9, 23, 2, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/26, 33, 26, 32, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/27, 66, 29, 23, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/28, 72, 23, 22, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/29, 59, 33, 31, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/30, 82, 49, 36, 21, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/8/31, 105, 49, 31, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/1, 105, 16, 19, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/2, 56, 15, 16, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/3, 47, 24, 20, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/4, 67, 22, 12, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/5, 65, 7, 19, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/6, 26, 12, 15, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/7, 39, 15, 21, 7, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/8, 37, 21, 30, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/9, 61, 36, 30, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/10, 71, 52, 45, 23, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/11, 96, 60, 47, 24, 2, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/12, 127, 63, 42, 26, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/13, 118, 22, 27, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/14, 44, 22, 26, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/15, 38, 32, 39, 7, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/16, 58, 48, 40, 16, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/20, 99, 44, 32, 14, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/21, 120, 10, 16, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/22, 44, 7, 22, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/23, 18, 17, 20, 5, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/24, 32, 27, 24, 8, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/25, 69, 22, 16, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/26, 60, 28, 14, 13, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/27, 76, 31, 27, 12, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/28, 63, 11, 20, 4, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/29, 33, 15, 30, 4, 1, 1,-23.467295600325237,-46.53206211505543,Guarulhos
2019/9/30, 43, 25, 35, 7, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/10/1, 64, 31, 42, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/2, 62, , 29, 8, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/3, 78, , 37, 12, 2, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/4, 84, , 45, 16, 5, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/5, 112, , 38, 13, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/6, 86, 28, 28, 12, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/7, 69, 11, 17, 6, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/8, 36, 8, 13, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/9, 31, 7, 14, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/10, 25, 11, 15, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/11, 30, 16, 27, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/12, 44, 23, 29, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/13, 59, 32, 36, 9, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/14, 107, 15, 18, 6, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/15, 45, 18, 24, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/16, 59, 19, 18, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/17, 57, 19, 26, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/18, 56, 19, 32, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/19, 58, 26, 57, 10, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/20, 85, 33, 34, 11, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/21, 80, 42, 32, 8, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/22, 79, 30, 32, 10, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/23, 76, 22, 28, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/24, 66, 22, 26, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/25, 65, 28, 32, 9, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/26, 71, 32, 28, 12, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/27, 96, 30, 25, 10, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/28, 75, 25, 27, 6, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/29, 49, 16, 17, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/30, 38, 21, 27, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/1, 60, 27, 33, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/2, 65, 43, 30, 16, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/3, 84, 36, 25, 12, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/4, 88, 39, 32, 12, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/5, 88, 40, 30, 7, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/6, 96, 39, 31, 15, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/7, 84, 21, 17, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/8, 57, 12, 15, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/9, 30, 20, 19, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/10, 51, 32, 18, 12, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/11, 71, 37, 24, 11, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/12, 78, 27, 24, 19, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/13, 72, 17, 25, 7, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/14, 44, 19, 28, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/15, 48, 14, 23, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/16, 38, 9, 16, 4, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/17, 27, 17, 15, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/18, 42, 21, 11, 10, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/19, 56, 14, 15, 6, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/20, 39, 22, 21, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/21, 52, 33, 26, 15, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/22, 89, 62, 38, 24, 4, 9,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/23, 132, 49, 34, 19, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/24, 128, 32, 20, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/25, 71, 13, 19, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/26, 53, 22, 25, 4, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/27, 62, 26, 24, 11, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/28, 54, 44, 25, 12, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/29, 86, 25, 24, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/30, 69, 31, 19, 11, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/5/31, 73, 35, 23, 11, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/1, 70, 30, 18, 14, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/2, 72, 18, 10, 8, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/3, 55, 20, 10, 14, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/4, 47, 15, 20, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/5, 35, 16, 15, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/6, 55, 23, 17, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/7, 50, 35, 22, 16, , 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/8, 74, 55, 31, 21, 1, 11,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/9, 112, 37, 27, 8, 2, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/10, 95, 43, 23, 15, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/11, 86, 36, 14, 14, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/12, 81, 47, 15, 17, 3, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/13, 107, 46, 17, 15, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/14, 101, 31, 21, 14, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/15, 88, , 23, 14, 3, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/16, 109, , 28, 8, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/17, 86, , 25, 10, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/18, 83, , 20, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/19, 96, 55, 19, 19, 2, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/20, 105, 71, 24, 12, 3, 10,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/21, 125, 18, 19, 4, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/22, 44, 38, 21, 6, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/23, 84, 40, 22, 10, 2, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/24, 96, 39, 23, 17, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/25, 83, 37, 21, 15, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/26, 71, 45, 25, 12, , 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/27, 79, 34, 24, 10, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/28, 74, 39, 24, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/29, 81, 45, 21, 12, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/6/30, 88, 37, 21, 10, 1, 8,-23.467295600325237,-46.53206211505543,Guarulhos
2019/7/1, 79, 42, 25, 16, 1, 7,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/2, 76, 18, 33, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/3, 47, 20, 31, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/4, 49, 12, 21, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/5, 36, 8, 22, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/6, 36, 13, 26, 4, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/7, 35, 16, 28, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/8, 51, 30, 36, 14, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/9, 61, 34, 43, 10, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/10, 72, 27, 39, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/11, 50, 31, 38, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/12, 60, 47, 42, 14, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/13, 85, 28, 29, 6, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/14, 65, 34, 33, 12, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/15, 57, 35, 37, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/16, 73, 26, 41, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/17, 55, 21, 39, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/18, 51, 26, 30, 10, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/19, 73, 21, 40, 4, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/20, 49, 21, 32, 4, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/21, 61, 21, 38, 6, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/22, 49, 35, 34, 12, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/23, 75, 33, 32, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/24, 69, 33, 34, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/1/25, 72, 27, 16, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/2, 74, 44, 53, 10, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/3, 98, 28, 34, 4, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/4, 75, 9, 18, 7, 1, 1,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/5, 36, 17, 11, 5, 2, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/6, 39, 12, 9, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/7, 42, 19, 41, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/8, 50, 28, 56, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/9, 64, 24, 54, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/10, 62, 21, 36, 4, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/11, 58, 22, 26, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/12, 62, 19, 28, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/13, 57, 12, 15, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/14, 43, 23, 14, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/15, 56, 30, 10, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/16, 67, 11, 14, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/17, 45, 14, 18, 7, , 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/18, 52, 19, 22, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/19, 42, 22, 21, 8, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/20, 62, 25, 29, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/21, 68, 20, 15, 9, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/22, 60, 20, 22, 6, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/23, 43, , , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/26, 116, 12, 18, 12, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/27, 74, 10, 11, 8, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/2/28, 51, , , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/4, 37, 19, 20, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/5, 33, 24, 26, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/6, 49, 37, 19, 12, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/7, 56, 29, 17, 11, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/8, 64, 28, 34, 13, 1, 6,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/9, 51, 32, 45, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/10, 74, 19, 28, 6, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/11, 47, 9, 13, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/12, 24, 21, 25, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/13, 44, 20, 25, 10, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/14, 50, 19, 27, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/15, 44, 26, 39, 13, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/16, 58, 16, 20, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/17, 36, 14, 21, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/18, 41, 23, 30, 10, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/19, 48, 23, 27, 8, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/20, 51, 17, 24, 7, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/21, 33, , 12, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/22, 19, , 12, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/23, 24, 19, 33, 5, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/24, 42, , 30, 6, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/25, 63, , 34, 10, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/28, 82, , 15, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/29, 43, , 16, 5, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/30, 37, , 25, 4, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2019/3/31, 42, , 33, 4, 2, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2019/4/1, 46, , 28, 6, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/2, 57, 36, 33, 10, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/3, 78, 39, 42, 10, 2, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/4, 80, 22, 19, 6, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/5, 39, 11, 20, 5, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/6, 20, 18, 21, 6, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/7, 35, 20, 16, 7, 2, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/8, 51, 17, 12, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/9, 44, 18, 36, 14, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/10, 46, 24, 34, 12, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/11, 53, 11, 18, 7, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/12, 32, 17, 27, 4, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/13, 47, 27, 35, 8, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/14, 54, 12, 17, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/15, 34, 15, 13, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/16, 35, , , , , ,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/18, 51, 26, 41, 13, 1, 5,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/19, 55, 17, 23, 10, , 4,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/20, 37, 20, 26, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/21, 31, 23, 21, 3, , 1,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/22, 46, 24, 39, 6, 1, 2,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/23, 50, 34, 43, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/24, 68, 17, 23, 9, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/25, 39, 24, 19, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/26, 63, 22, 19, 11, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/27, 53, 12, 21, 5, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/28, 37, 13, 22, 4, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/29, 34, 17, 17, 7, , 2,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/30, 37, 31, 35, 9, 1, 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/10/31, 58, 29, 33, 8, , 3,-23.467295600325237,-46.53206211505543,Guarulhos
2018/11/1, 50, 28, 31, 14, 1, 4,-23.467295600325237,-46.53206211505543,Guarulhos
